ve_cox
0.25920775208248414
0.29974747988707406
0.3214266064367789
0.2692787199689849
0.25773452169869304
0.2992371811352892
0.3060632421347256
0.28489961099082495
0.28441007157758713
0.26673575258844695
0.2316185125615371
0.26146501924180887
0.21735188750785417
0.2547035351081506
0.26940742410593754
0.2483819412326106
0.2498610886042807
0.28622140610632574
0.22809762489646634
0.3065859773319948
0.3078918269679086
0.23644185872062307
0.2612019373764136
0.2094601623139074
0.22738881587867465
0.29377914751214906
0.19164810800902632
0.30327987592986405
0.2760056933268388
0.29201638285243503
0.2272393848364922
0.3349558690880402
0.353750690240202
0.3516192501253478
0.2503372458983181
0.32984658119202215
0.2104553637683626
0.27686827910635703
0.28987426068745836
0.26560184404903775
0.3554235998298424
0.3012527446586064
0.2654273696720195
0.2830869230609492
0.26909375666229585
0.2118623234612036
0.3038110860741624
0.22087303573010275
0.30024972381681436
0.3288615741962415
0.2629659637949944
0.2951766977533621
0.25427071121830036
0.25201585930173476
0.29492416827457546
0.23766997298249382
0.21226842638884402
0.354276189497411
0.300473753271716
0.2674625940615394
0.3029679309206792
0.3052870714420428
0.27528519731373746
0.22428811981758634
0.3701980977302073
0.22831006519327957
0.3133848851881177
0.35052079549472936
0.25647297398003666
0.305437486890228
0.29432504866164544
0.3241910164979237
0.27794613987102046
0.3155133137305486
0.28679921589047197
0.2990920207678228
0.2686632633407723
0.3002207646759858
0.29259387025271544
0.2912460455379119
0.2382968084899918
0.3262190644892966
0.2808366897545215
0.34515116449327976
0.2821838846545528
0.23637156158393746
0.31447702274715317
0.22402051248145605
0.31201360313542004
0.31481064184414
0.30970247259338524
0.32410820227838655
0.26092644397447706
0.2859051212120326
0.2312574280156957
0.269266184877306
0.292408606158862
0.27136302893090025
0.1976685018597074
0.2994378128452847
0.2201050228112572
0.2745499841138741
0.21941049428037418
0.2617890311178891
0.2525147592214906
0.3089593034096386
0.2960705320771797
0.19424786800478178
0.26607014920476435
0.34345049742842226
0.20790715003435445
0.34087719087638846
0.22581624626856578
0.3490025051000111
0.285673048763459
0.28884014477604547
0.2796057369382635
0.2688189465254318
0.29470931565309655
0.22212092985752208
0.3103184837516406
0.2786273927829569
0.28975332492398886
0.26708151869267693
0.22040019427266777
0.37337705137354704
0.20245304613400317
0.32480644029353267
0.35105522936712386
0.24930356913432228
0.28431119166658914
0.28727482994010445
0.2921707015255277
0.31954865602879423
0.3154733522393196
0.2352151448587967
0.21516299945705797
0.3064345175825718
0.2691651603998204
0.3242132127473758
0.31698565681431434
0.3463673912978329
0.31298835825468563
0.2869019610987388
0.2340949694165062
0.2663461533204037
0.33649579828580944
0.2910415943538478
0.3273401286512677
0.26402834423381605
0.22243354450655473
0.23916598684491686
0.27310028571678757
0.21550212250622447
0.28259728353101476
0.3040990615808541
0.2967745173113421
0.2768835744710707
0.20843785335245657
0.2539493743042678
0.3015744241284768
0.16398580405379282
0.2841132190822142
0.21524138430627027
0.29573288252440644
0.24386968961384992
0.33868268554438363
0.358075564156105
0.2436254589091672
